Date,Clean Tweet
28/11/16 20:55, Demonitisation Aam admi ko Aam hi rehene do  hum ko koi taklif nehin he Desh badal ne me  aur Modiji ke saath dene me  
28/11/16 20:54,   you re a really worse than prostitute in anchoring  Demonitisation debate
28/11/16 20:52, Demonitisation a new idea of selling mobiles and advertising of wallets 
28/11/16 20:51,  I am a middle class citizen I completely support demonitisation Maha recent polls is a verdict
28/11/16 20:50, mahavoted4bjp DEMONITISATION K VIRODH PE CHHOOT
28/11/16 20:48,In spite of CIA Ambani MSM    campaign to scuttle   Demonitisation  BJP win BIG n Maharashtra Muni poll 
28/11/16 20:48, waroncash  Demonitisation  JanAkroshDiwas pic twitter com JWm6JH98qe
28/11/16 20:47,    whether ppl of India support or oppose demonitisation   I have seen Kalki avatar in PM Modi in my lifetime
28/11/16 20:46,People indeed understood         Demonitisation  twitter com dna status 803 251359235440641  
28/11/16 20:45, waroncash  Demonitisation  JanAkroshDiwas pic twitter com joWN1VKaJ3
28/11/16 20:44,When u see opposition still not learned lesson for demonitisation pic twitter com Jb15NS3dh3
28/11/16 20:43, It s take 20 days to show AKROSH by opposition parties  Bcz they have confused to oppose the demonitisation  
28/11/16 20:43,Making hay while demonitisation shines     my story  twitter com vishalduttaET  status 803230410473750528  
28/11/16 20:43,Monumental change comes in Indian common man s psyche   Demonitisation  twitter com ANI news statu s 803253218641707009  
28/11/16 20:43,Aap Assam coordinator Jinti Gogoi in a talk show on the topic demonitisation of currency in Assam talks today pic twitter com N0KJJdcLtq
28/11/16 20:42,i think PM Narendra Modiji must have recited this many a times before taking the decision on  demonitisation  twitter com natehenry stat us 802923219707633670  
28/11/16 20:41, CashlessEconomy    CongressMuktBharat    indeed  Demonitisation has many side effects       twitter com ZeeNews status  803235734979112961  
28/11/16 20:40,Indians put their stamp of approval on  Demonitisation by completely rejecting  BharathBandh called by opposition   BharatAgainstCorruption
28/11/16 20:40, mamata didi joke karney Kate bhi hadh hothaa hai  already we are having n number of jokers after demonitisation
28/11/16 20:39, just showbiz com wajah tum ho s hifts its releasing date to 16th dec    Demonitisation is the reason for movie postponed to Dec 16th   wajahtumho   
28/11/16 20:39,  dont start demonitisation in nepal
28/11/16 20:36,My Mobile  My Bank  My Wallet   IndiaFightsCorruption  Demonitisation  IStandWithWhite pic twitter com BPTasZ3UlG
28/11/16 20:35,U can start by opening up their bank accounts and paying them directly to it  By the time this is done  Demonitisation will ease off as well  twitter com sardesairajdee p status 803251284912603136  
28/11/16 20:35,All 13 opposition are against  BlackMoney  Demonitisation now want to save their faces on support to  ji  IndiaRejectsBandh
28/11/16 20:35, Demonitisation is doing wonders    thunderous win for  BjP                             MahaElections   Party     fb me 5st1NHkth
28/11/16 20:34, Demonitisation pe jo JAN SAHYOG mila hai  JAN AAKROSH karne wale pani pani ho gaye   
28/11/16 20:32,Opposition claims demonitisation hits economy but what does a bhart band add one to economy    hypocrates  Bharatbandh
28/11/16 20:31,Aap Assam coordinator Jinti Gogoi in a talk show on the topic demonitisation of currency in Assam talks today     pic twitter com 94C6xUBfC4
28/11/16 20:31,Didi  bahenji  netaji  pappu  kejri etc this is the effect of demonitisation do you have anything to say or      twitter com MatruBhakt sta tus 803212614524207105  
28/11/16 20:31,Where are the bank defaulters  Is demonitisation   a way to compensate for the money lost to the defaulters 
28/11/16 20:31,If the Congress fails to take the Issue of DeMonitisation Story to poor and Explain it well They could be wiped out   
28/11/16 20:28,I see the same clowns Thats Shouting Roll Back  Demonitisation as i had seen about  intolerance   TOIlet Paper leads the Negativity publicity
28/11/16 20:28,The demonitisation has proven only one thing  The goverment  administration  media and morons on Facebook were     fb me 5IrP8uBvF
28/11/16 20:28,victory for  demonitisation   twitter com narendramodi s tatus 803235814343741442  
28/11/16 20:28, They are Anti Nationalists for sure  Bhakts  reaction    HAHA  Demonitisation  twitter com sardesairajdee p status 803251284912603136  
28/11/16 20:27,  Indians are always good with adoption and adjustment   both will be evident from  demonitisation move
28/11/16 20:27,victory for  Demonitisation  twitter com narendramodi s tatus 803235814343741442  
28/11/16 20:27, My hunch   Didi wants to position BJP as her principal opposition to consolidate minority vote  decimate Left  DeMonitisation
28/11/16 20:25, AakroshDiwas  Pune  WrongImplementation  Demonitisation   pic twitter com Hl54FkGepf
28/11/16 20:24, demonitisation is deliberately done to cripple cash economy  OUtright robbery and dacoity  
28/11/16 20:24,Cash crunch tames illegal wildlife trade that prefers higher denominations  toi in  lrYOZ a19ci Joys of  Demonitisation 
28/11/16 20:23,                                mtonline in 2xKmOZ  salary  Demonitisation pic twitter com HkfkjcwQqc
28/11/16 20:23,Great to see Nandan Nilekani thwarting Barkha s every created doubt about demonitisation   At least one CONGRESS man in favour of Modi cheers
28/11/16 20:22,Stress created due to  Demonitisation is to be blamed for Shilpa s misinterpretation   ShilpaShettyReviews
28/11/16 20:22, news  summary    arvind  kejriwal is grooving to the tunes of this    demonitisation  anthem   and he thinks yo pic twitter com qjTFu8uCqW
28/11/16 20:22,Now only Free thinking Eminent Intellectual cum economist   Shri Shirish Kunder is opposing  Demonitisation   Cong shd use his services now
28/11/16 20:22,Demonitisation effect    twitter com IndiaTodayFLAS H status 803160909937942528  
28/11/16 20:19, Sir you are an extraordinary gentleman  I refer to your ndtv interview just now with barkha  crystal clear on demonitisation
28/11/16 20:19, The large protest will happen soon sir  The hidden agenda of demonitisation is out now  Corporate invasion  
28/11/16 20:18,Just saw Diva was trying to incite Nandan Nilenkeni to speak agnst  Demonitisation on many counts       They guy did not  Last hope gone 
28/11/16 20:17, ModiMinistry Demonitisation leaves SHG members at usurers  mercy  ift tt 2gyjMCU
28/11/16 20:17,Demonitisation leaves SHG members at usurers  mercy   We are compelled to pay immediately with currency notes of   m tbnn it Mm6Xxf
28/11/16 20:16,Looks those journos  former PM do not want to see broader aspect or public good of demonitisation  blackcash
28/11/16 20:14,knowledgable journos  former PM question govt move to restrict withdrawals of own money  temporarily though money in acc  aft demonitisation
28/11/16 20:14,Let s hope he will go after that too  If not then demonitisation is another jumla  twitter com sarkar swati s tatus 803220779013967872  
28/11/16 20:13,Demonitisation leaves SHG members at usurers  mercy  dlvr it Mm6VS3  news  Hindu
28/11/16 20:13, waroncash  Demonitisation  JanAkroshDiwas pic twitter com duYxrgFNrv
28/11/16 20:11,Nandan Nikekani unequivocally supports demonitisation  
28/11/16 20:11, waroncash  Demonitisation  JanAkroshDiwas pic twitter com oA734YuXjA
28/11/16 20:09, It can be pro demonitisation impact  no 
28/11/16 20:09, waroncash  Demonitisation  JanAkroshDiwas pic twitter com TTmMJ5E5wg
28/11/16 20:08,As a common person working in  Kolkata   I fully support Narendra Modi and his demonitisation move on  blackmoneycrackdown  
28/11/16 20:08,Sir I am with ur demonitisation but why ur not introduce 200 or 300 notes we have change problem for 2000 notes pls consider this in future
28/11/16 20:08, waroncash  JanAkroshDiwas  Demonitisation pic twitter com v0e1kUN2iL
28/11/16 20:06,RT eastcoastrail  Popularising SBIBuddy  Post Demonitisation  SplCounter BBS STN inaugurtd    twitter com dpradhanbjp st atus 803245580537372673     pic twitter com bdMkhF476N
28/11/16 20:06,dpradhanbjp  RT eastcoastrail  Popularising SBIBuddy  Post Demonitisation  SplCounter BBS STN inaugurtd by gmeastco   twitter com i web status 8 03235908229201920  
28/11/16 20:05,  Who has certified and verified that 86 people have died because of  Demonitisation  
28/11/16 20:05,Former chief economic adviser  on the demonitisation tangle   nyti ms 2gx9LGj
28/11/16 20:04,Govt shifting goal post from corruption to cashless  What happenned  is it now clear that demonitisation is failing to curb corruption 
28/11/16 20:02, We are compelled to pay immediately with currency notes of smaller denominations  Demonitisation leaves SHG member   ift tt 2gyjMCU
28/11/16 20:01,WB CM  can join Del CM  rallies in Varanasi n Lucknow against  demonitisation  1 2 
28/11/16 20:00,  Best question after demonitisation   Modi ji pl answer   twitter com digvijaya 28 s tatus 803076979268284416  
28/11/16 19:58,   Only because of you sir demonitisation and surgical strike against pakistan 
28/11/16 19:56,People are supporting demonitisation  twitter com sardesairajdee p status 803207085836169216  
28/11/16 19:54,From cashless ATM to cashless Economy  Long Way indeed but look forward     Demonitisation
28/11/16 19:52,Demonitisation leaves SHG members at usurers  mercy  We are compelled to pay immediately with currency notes of s   ift tt 2gyjMCU
28/11/16 19:51,Kya Baba    Ji U R d biggest supporter of  Demonitisation and there is no UPI   Card Swiping M c or PayTM in patanjali store
28/11/16 19:50,Demonitisation leaves SHG members at usurers  mercy  We are compelled to pay immediately with currency notes of s   ift tt 2gyjMCU
28/11/16 19:49, laid in the Constitution  This arbitrary act rode over the precedents set by a prez ordinance in 1978 on the same DeMonitisation
28/11/16 19:49, Demonitisation May not be 40 000cr but definitely a big catch     fb me 1fBFukIde
28/11/16 19:49,  timesofindia indiatimes com city mumbai BJ P leads in Maharashtra municipal polls setback for Congress NCP articleshow 55668853 cms   No effect of Demonitisation     people have become more intelligent  
28/11/16 19:47, timesofindia indiatimes com city mumbai BJ P leads in Maharashtra municipal polls setback for Congress NCP articleshow 55668853 cms   No effect of Demonitisation to general public     who have become intelligent   
28/11/16 19:47,In the same way  messed up demonitisation   so good time to go cashless     twitter com anti corrupt 0 1 status 803229314980446208  
28/11/16 19:46,3 It is for sure India has given a big thumps up to demonitisation and Modi 
28/11/16 19:46,How many people related to RSS have been raided so far by the Govt yet   Anyone yet    Demonitisation  twitter com India Policy s tatus 803191667519934465  
28/11/16 19:45,Poor No response to Bharat bandh  Maha ULB results clearly show on which side people r on demonitisation of high value currency     
